id,type,prospective_value
US-4710656-A,existing,1
US-4749891-A,existing,1
US-4788968-A,existing,1
US-4982374-A,existing,1
JP-H03113337-A,existing,1
US-5136194-A,existing,1
WO-9318475-A1,existing,1
US-5327120-A,existing,1
US-5589828-A,existing,1
US-5666138-A,existing,1
US-5780948-A,existing,1
US-5825663-A,existing,1
US-5857986-A,existing,1
US-5903077-A,existing,1
US-5923317-A,existing,1
US-5929607-A,existing,1
US-6002184-A,existing,1
US-6009986-A,existing,1
US-6023116-A,existing,1
US-6147422-A,existing,1
JP-2000333464-A,existing,1
US-6208497-B1,existing,1
US-6236125-B1,existing,1
JP-2001212508-A,existing,1
US-6275213-B1,existing,1
US-6307285-B1,existing,1
US-2002024503-A1,existing,1
US-6389941-B1,existing,1
US-6397285-B1,existing,1
US-2002080112-A1,existing,1
JP-2002205008-A,existing,1
US-6424333-B1,existing,1
EP-1226852-A2,existing,1
US-6504278-B1,existing,1
US-2003030619-A1,existing,1
US-2003038774-A1,existing,1
JP-2003199974-A,existing,1
US-6618646-B1,existing,1
US-6641480-B2,existing,1
JP-2003345233-A,existing,1
US-6679776-B1,existing,1
US-6693622-B1,existing,1
US-6704001-B1,existing,1
US-6742960-B2,existing,1
US-2004108992-A1,existing,1
JP-2004174309-A,existing,1
US-2004164959-A1,existing,1
US-2004169480-A1,existing,1
US-2004183782-A1,existing,1
US-2004183487-A1,existing,1
US-6809727-B2,existing,1
US-2004227727-A1,existing,1
US-2004233167-A1,existing,1
US-2004233161-A1,existing,1
US-6824468-B2,existing,1
US-2005030284-A1,existing,1
US-6864877-B2,existing,1
US-2005052415-A1,existing,1
US-6873067-B2,existing,1
US-2005077845-A1,existing,1
US-6883373-B2,existing,1
US-2005128186-A1,existing,1
US-2005134561-A1,existing,1
US-2005134562-A1,existing,1
US-2005195168-A1,existing,1
US-2005221894-A1,existing,1
US-2005219206-A1,existing,1
US-2005237314-A1,existing,1
US-6982696-B1,existing,1
US-2006015045-A1,existing,1
US-6992462-B1,existing,1
US-7084854-B1,existing,1
US-7091948-B2,existing,1
US-2006290662-A1,existing,1
US-7182691-B1,existing,1
US-7209118-B2,existing,1
US-2007091063-A1,existing,1
US-7218310-B2,existing,1
US-2007236450-A1,existing,1
US-2007265077-A1,existing,1
US-7315098-B2,existing,1
US-2008252594-A1,existing,1
US-7446752-B2,existing,1
US-7561142-B2,existing,1
KR-20100029158-A,existing,1
US-7683508-B2,existing,1
KR-20100044381-A,existing,1
US-2010245237-A1,existing,1
US-2010253487-A1,existing,1
KR-20100125941-A,existing,1
US-2011050404-A1,existing,1
US-7916576-B2,existing,1
US-7919945-B2,existing,1
US-7931605-B2,existing,1
US-2011124959-A1,existing,1
JP-2012125135-A,existing,1
US-2012224274-A1,existing,1
US-2012232780-A1,existing,1
US-8384316-B2,existing,1
US-8981682-B2,existing,1
US-11986260-B2,existing,1
WO-2009092164-A1,existing,1
US-2011190774-A1,existing,1
US-2011245833-A1,existing,1
US-2012179070-A1,existing,1
US-8615286-B2,existing,1
US-2014039454-A1,existing,1
US-2014208578-A1,existing,1
US-2014222023-A1,existing,1
US-2014276949-A1,existing,1
US-8894654-B2,existing,1
CN-104287836-A,existing,1
US-2015150616-A1,existing,1
US-2015209056-A1,existing,1
US-9131597-B2,existing,1
US-9179875-B2,existing,1
US-9314239-B2,existing,1
US-2016331467-A1,existing,1
US-2016354162-A1,existing,1
US-9554838-B2,existing,1
US-2017065347-A1,existing,1
US-2017079727-A1,existing,1
US-9603665-B2,existing,1
US-9649164-B2,existing,1
CN-106725711-A,existing,1
WO-2017137087-A1,existing,1
US-2017312039-A1,existing,1
US-2017325845-A1,existing,1
US-9848834-B2,existing,1
US-2018014891-A1,existing,1
US-2018014890-A1,existing,1
US-2018035893-A1,existing,1
US-2018042684-A1,existing,1
US-2018078201-A1,existing,1
US-2018092669-A1,existing,1
US-2018110573-A1,existing,1
US-10004565-B2,existing,1
US-2018199951-A1,existing,1
US-2018271602-A1,existing,1
US-10098704-B2,existing,1
US-2018318019-A1,existing,1
US-2018325608-A1,existing,1
US-10130477-B2,existing,1
US-2019069882-A1,existing,1
US-2019090966-A1,existing,1
US-10245087-B2,existing,1
US-2019133663-A1,existing,1
US-2019209011-A1,existing,1
US-2019247057-A1,existing,1
US-2019262078-A1,existing,1
US-10433880-B2,existing,1
US-2019314158-A1,existing,1
US-2019314040-A1,existing,1
US-2019343640-A1,existing,1
US-10492802-B2,existing,1
US-2020015909-A1,existing,1
US-2020029979-A1,existing,1
US-10548619-B2,existing,1
US-2020054215-A1,existing,1
US-10588645-B1,existing,1
US-2020093611-A1,existing,1
US-2020121404-A1,existing,1
US-2020289133-A1,existing,1
US-2020324408-A1,existing,1
US-10888337-B2,existing,1
US-11253329-B2,existing,1
US-4119900-A,existing,1
US-12090629-B2,existing,1
GB-2345051-A,existing,1
US-2004251656-A1,existing,1
WO-2007050407-A1,existing,1
US-2007112458-A1,existing,1
CA-3068216-A1,existing,1
JP-2008119820-A,existing,1
JP-2008260117-A,existing,1
US-2011045194-A1,existing,1
KR-20110054850-A,existing,1
WO-2011076240-A1,existing,1
US-8065051-B2,existing,1
US-2011288573-A1,existing,1
US-2011290854-A1,existing,1
US-2012010749-A1,existing,1
CN-102688129-A,existing,1
WO-2012149446-A2,existing,1
KR-20120126934-A,existing,1
WO-2012166517-A1,existing,1
US-2012328395-A1,existing,1
CN-102892376-A,existing,1
US-8380350-B2,existing,1
US-2013325244-A1,existing,1
US-2014088761-A1,existing,1
GB-2509814-A,existing,1
US-2014200713-A1,existing,1
WO-2014122752-A1,existing,1
US-8968332-B2,existing,1
AU-2015218522-A1,existing,1
WO-2015137040-A1,existing,1
GB-2527207-A,existing,1
US-2015359694-A1,existing,1
WO-2016042704-A1,existing,1
CN-107283436-A,existing,1
US-2017348931-A1,existing,1
KR-101819531-B1,existing,1
US-2018014988-A1,existing,1
WO-2018063100-A2,existing,1
KR-101872282-B1,existing,1
CN-108227506-A,existing,1
CN-207874211-U,existing,1
US-10136947-B2,existing,1
CN-109259863-A,existing,1
US-2019049977-A1,existing,1
CN-109397245-A,existing,1
US-2019105776-A1,existing,1
US-2019107454-A1,existing,1
US-2019248013-A1,existing,1
US-2019248016-A1,existing,1
US-2019248002-A1,existing,1
US-2020008899-A1,existing,1
US-2020100845-A1,existing,1
US-10687915-B2,existing,1
WO-2020214787-A1,existing,1
BR-112013030509-B1,existing,1
US-2020405403-A1,existing,1
US-2020405406-A1,existing,1
EP-3797715-A1,existing,1
EP-3505079-B1,existing,1
US-2022015773-A1,existing,1
US-2022126438-A1,existing,1
US-2022225982-A1,existing,1
US-2022234194-A1,existing,1
US-2022387031-A1,existing,1
US-2006293558-A1,existing,1
US-12137883-B2,existing,1
US-2007282344-A1,existing,1
US-2008161680-A1,existing,1
US-2010208064-A1,existing,1
US-2011141140-A1,existing,1
US-2011301447-A1,existing,1
US-8444652-B2,existing,1
WO-2013126780-A1,existing,1
US-2014005542-A1,existing,1
US-2014012138-A1,existing,1
US-2015046818-A1,existing,1
US-2015351967-A1,existing,1
US-2016135816-A1,existing,1
US-2016337182-A1,existing,1
US-2017046833-A1,existing,1
US-2018110398-A1,existing,1
US-10307296-B2,existing,1
EP-3510963-A1,existing,1
US-2019310819-A1,existing,1
US-2019343588-A1,existing,1
US-2019362834-A1,existing,1
US-2019385302-A1,existing,1
WO-2020023740-A1,existing,1
WO-2020037308-A1,existing,1
US-2020138518-A1,existing,1
US-10729502-B1,existing,1
US-2020253667-A1,existing,1
US-10758309-B1,existing,1
WO-2020242949-A1,existing,1
US-2021038234-A1,existing,1
US-2021059758-A1,existing,1
WO-2021071988-A1,existing,1
WO-2021071991-A1,existing,1
US-2021128244-A1,existing,1
US-2021161718-A1,existing,1
WO-2021127426-A1,existing,1
WO-2021168408-A1,existing,1
WO-2021203077-A1,existing,1
US-2021307841-A1,existing,1
US-2021315645-A1,existing,1
WO-2021257672-A1,existing,1
WO-2022006041-A1,existing,1
WO-2022006248-A1,existing,1
US-2022031394-A1,existing,1
US-2022092805-A1,existing,1
US-2022095903-A1,existing,1
US-11348257-B2,existing,1
WO-2022159726-A1,existing,1
US-2022296081-A1,existing,1
US-2022375114-A1,existing,1
US-2022383588-A1,existing,1
US-2022392110-A1,existing,1
US-2022406061-A1,existing,1
US-2022415047-A1,existing,1
US-2023005266-A1,existing,1
US-2023007982-A1,existing,1
US-2023014135-A1,existing,1
WO-9639944-A1,existing,1
US-12121310-B2,existing,1
US-5662662-A,existing,1
JP-H11507252-A,existing,1
JP-H11244281-A,existing,1
US-5957933-A,existing,1
US-5975900-A,existing,1
JP-2002523174-A,existing,1
JP-2002537884-A,existing,1
DE-102004007413-A1,existing,1
US-2009024141-A1,existing,1
US-7549998-B2,existing,1
JP-2009537229-A,existing,1
US-7725162-B2,existing,1
US-2010234856-A1,existing,1
US-2010249497-A1,existing,1
JP-2010531672-A,existing,1
US-8002798-B2,existing,1
US-2011295315-A1,existing,1
US-2012109172-A1,existing,1
US-2012116390-A1,existing,1
US-8241306-B2,existing,1
US-8267958-B2,existing,1
US-2013012958-A1,existing,1
WO-2013018931-A1,existing,1
US-2013053648-A1,existing,1
US-2013060278-A1,existing,1
WO-2014145188-A2,existing,1
WO-2015107099-A1,existing,1
US-9089352-B2,existing,1
US-2015223897-A1,existing,1
WO-2015121311-A1,existing,1
JP-2015527174-A,existing,1
US-2015305817-A1,existing,1
WO-2015162256-A1,existing,1
WO-2015193479-A1,existing,1
US-2015366624-A1,existing,1
US-9241771-B2,existing,1
JP-2016519585-A,existing,1
US-9408716-B1,existing,1
US-9492239-B2,existing,1
US-2017196599-A1,existing,1
US-9750510-B2,existing,1
US-9801686-B2,existing,1
US-2017348061-A1,existing,1
US-2018042650-A1,existing,1
US-2019231447-A1,existing,1
US-10987192-B2,existing,1
US-11291506-B2,existing,1
US-11413431-B2,existing,1
US-11810360-B2,existing,1
WO-2021203082-A1,existing,1
US-11810356-B2,existing,1
US-2005038442-A1,existing,1
US-2023072295-A1,existing,1
US-2007244488-A1,existing,1
EP-2011442-A1,existing,1
US-7615055-B2,existing,1
US-2010198275-A1,existing,1
US-2010217156-A1,existing,1
US-2010249659-A1,existing,1
US-2010249658-A1,existing,1
US-2010250571-A1,existing,1
US-2012096954-A1,existing,1
US-8211041-B2,existing,1
US-2012232429-A1,existing,1
US-8323290-B2,existing,1
US-2013023795-A1,existing,1
US-2013103038-A1,existing,1
US-2013226036-A1,existing,1
US-2014094715-A1,existing,1
US-2014275792-A1,existing,1
US-2015342588-A1,existing,1
WO-2015184135-A1,existing,1
US-9351850-B2,existing,1
US-2016278754-A1,existing,1
US-2016346044-A1,existing,1
US-9538953-B2,existing,1
US-2017245872-A1,existing,1
WO-2018031659-A1,existing,1
WO-2019224488-A1,existing,1
US-2019358056-A1,existing,1
US-2019388078-A1,existing,1
WO-2020033579-A1,existing,1
US-2020060666-A1,existing,1
US-2020305943-A1,existing,1
US-2020352555-A1,existing,1
US-10874525-B2,existing,1
US-2021059656-A1,existing,1
US-11000382-B1,existing,1
WO-2021163276-A1,existing,1
WO-2021222216-A1,existing,1
CN-113796902-A,existing,1
US-11253246-B2,existing,1
US-2022096248-A1,existing,1
US-2022110620-A1,existing,1
CN-114945330-A,existing,1
US-2022287754-A1,existing,1
US-2022354512-A1,existing,1
US-11612503-B1,existing,1
US-11612421-B1,existing,1
US-2023121067-A1,existing,1
US-11666318-B2,existing,1
US-2023172600-A1,existing,1
US-2023285014-A1,existing,1
US-5122122-A,existing,1
US-11950870-B2,existing,1
US-5318012-A,existing,1
US-5637097-A,existing,1
WO-9720504-A1,existing,1
US-5649956-A,existing,1
US-5779623-A,existing,1
US-5836871-A,existing,1
WO-2011060046-A2,existing,1
US-2011213383-A1,existing,1
US-8151661-B2,existing,1
US-2013116706-A1,existing,1
US-2013274761-A1,existing,1
WO-2013181507-A1,existing,1
KR-101413406-B1,existing,1
US-2014194699-A1,existing,1
KR-20140090374-A,existing,1
WO-2014114551-A1,existing,1
CN-104042344-A,existing,1
US-2014276953-A1,existing,1
US-2014277736-A1,existing,1
WO-2014146107-A1,existing,1
KR-20140113209-A,existing,1
US-2015045814-A1,existing,1
US-2015065793-A1,existing,1
WO-2015052629-A1,existing,1
US-2015133739-A1,existing,1
WO-2015127078-A1,existing,1
KR-20150003612-U,existing,1
WO-2015175200-A1,existing,1
US-2016000512-A1,existing,1
WO-2016043845-A1,existing,1
WO-2016064616-A1,existing,1
WO-2016090459-A1,existing,1
US-2016235490-A1,existing,1
US-2018049737-A1,existing,1
US-2019133704-A1,existing,1
US-11596486-B2,existing,1
US-4899761-A,existing,1
US-12279761-B2,existing,1
US-5470354-A,existing,1
US-2004116835-A1,existing,1
US-2007066917-A1,existing,1
US-7442196-B2,existing,1
US-2009018544-A1,existing,1
US-7837691-B2,existing,1
US-2012017276-A1,existing,1
US-8118815-B2,existing,1
US-8162951-B2,existing,1
US-8197489-B2,existing,1
US-8491589-B2,existing,1
US-8506571-B2,existing,1
US-2014031828-A1,existing,1
US-8998910-B2,existing,1
US-9539116-B2,existing,1
US-9554745-B2,existing,1
US-9572588-B2,existing,1
US-9642571-B2,existing,1
US-2017156736-A1,existing,1
US-2017360512-A1,existing,1
US-2018049895-A1,existing,1
US-2018085134-A1,existing,1
US-2018098774-A1,existing,1
US-2018177612-A1,existing,1
US-10398477-B2,existing,1
US-2020289050-A1,existing,1
US-2022304829-A1,existing,1
US-5594786-A,existing,1
US-2023149116-A1,existing,1
US-5782765-A,existing,1
US-5873822-A,existing,1
US-5967980-A,existing,1
US-6122541-A,existing,1
US-6127672-A,existing,1
US-6272370-B1,existing,1
US-6275725-B1,existing,1
US-6273896-B1,existing,1
US-2001016684-A1,existing,1
US-6282437-B1,existing,1
US-6298262-B1,existing,1
US-6348058-B1,existing,1
US-6402762-B2,existing,1
US-2002077543-A1,existing,1
US-2002087101-A1,existing,1
US-2002147455-A1,existing,1
US-6491699-B1,existing,1
US-2002188194-A1,existing,1
US-6529765-B1,existing,1
US-2003095186-A1,existing,1
US-2003120283-A1,existing,1
US-2003130610-A1,existing,1
US-2003159141-A1,existing,1
US-6675040-B1,existing,1
US-6697664-B2,existing,1
US-6837864-B1,existing,1
US-2006064030-A1,existing,1
US-2006089626-A1,existing,1
US-2007081695-A1,existing,1
US-2009046152-A1,existing,1
US-2009105584-A1,existing,1
US-2013033700-A1,existing,1
US-2015045665-A1,existing,1
US-9044162-B2,existing,1
US-2016073962-A1,existing,1
US-2017319143-A1,existing,1
US-2020231356-A1,existing,1
US-2021145608-A1,existing,1
US-2016242931-A1,existing,1
US-11844575-B1,existing,1
US-9620818-B2,existing,1
US-9848778-B2,existing,1
US-2018098704-A1,existing,1
US-10105168-B2,existing,1
US-10426560-B2,existing,1
US-2020306011-A1,existing,1
US-10806517-B2,existing,1
US-2020405148-A1,existing,1
US-2021085220-A1,existing,1
US-2021093410-A1,existing,1
US-2021093391-A1,existing,1
US-2021093414-A1,existing,1
US-2021093395-A1,existing,1
US-2021097886-A1,existing,1
US-2021097880-A1,existing,1
US-2021093389-A1,existing,1
US-2021093329-A1,existing,1
US-2021104325-A1,existing,1
US-10987176-B2,existing,1
US-10987175-B2,existing,1
US-2021186614-A1,existing,1
US-11045958-B2,existing,1
US-2021282858-A1,existing,1
US-2021308872-A1,existing,1
US-11160580-B2,existing,1
US-11179210-B2,existing,1
US-2021391058-A1,existing,1
US-11298244-B2,existing,1
US-11304760-B1,existing,1
US-2022248955-A1,existing,1
US-2022273450-A1,existing,1
US-11439469-B2,existing,1
US-11471232-B2,existing,1
US-11478310-B2,existing,1
US-2022338886-A1,existing,1
US-11547486-B1,existing,1
US-2023023440-A1,existing,1
US-4915107-A,existing,1
US-2023074951-A1,existing,1
US-2001025183-A1,existing,1
US-6314310-B1,existing,1
US-2005251026-A1,existing,1
US-2008167551-A1,existing,1
US-7890155-B2,existing,1
US-2011270121-A1,existing,1
US-2012116417-A1,existing,1
US-2013190776-A1,existing,1
US-2013204124-A1,existing,1
US-2015065916-A1,existing,1
US-2015157419-A1,existing,1
US-2016038004-A1,existing,1
US-2017189128-A1,existing,1
US-2017265947-A1,existing,1
US-2018014851-A1,existing,1
US-2018271603-A1,existing,1
US-2019083187-A1,existing,1
US-2019125432-A1,existing,1
US-2020015905-A1,existing,1
US-2021290215-A1,existing,1
US-2022047346-A1,existing,1
US-2022096188-A1,existing,1
US-2023113312-A1,existing,1
US-2023126545-A1,existing,1
US-2023200847-A1,existing,1
US-11931107-B1,existing,1
US-2024148455-A1,existing,1
US-11980432-B2,existing,1
US-2024277425-A1,existing,1
US-5743918-A,existing,1
US-11857201-B2,existing,1
JP-2005312991-A,existing,1
JP-2005334650-A,existing,1
WO-2007030173-A1,existing,1
WO-2007136771-A2,existing,1
WO-2007136769-A2,existing,1
CN-101277657-A,existing,1
JP-2008538184-A,existing,1
JP-2008541990-A,existing,1
CN-101426446-A,existing,1
US-2009306499-A1,existing,1
US-2010094429-A1,existing,1
US-2010153076-A1,existing,1
JP-2010524547-A,existing,1
US-7842092-B2,existing,1
US-2011066079-A1,existing,1
US-2011082587-A1,existing,1
JP-2011206180-A,existing,1
CN-102438551-A,existing,1
US-8475535-B2,existing,1
WO-2013101671-A1,existing,1
US-2013173010-A1,existing,1
US-2013211419-A1,existing,1
US-2013317344-A1,existing,1
US-8681095-B2,existing,1
US-6351571-B1,existing,1
US-11096749-B2,existing,1
US-2006149418-A1,existing,1
WO-2009121775-A2,existing,1
US-2009268010-A1,existing,1
WO-2009121775-A3,existing,1
US-2010158330-A1,existing,1
US-2011135170-A1,existing,1
US-2011190937-A1,existing,1
US-7996110-B2,existing,1
CN-102300498-A,existing,1
US-2012183196-A1,existing,1
US-8228368-B2,existing,1
TW-201246125-A,existing,1
US-2013038707-A1,existing,1
CN-102958426-A,existing,1
WO-2013118065-A1,existing,1
CN-103513951-A,existing,1
US-8644551-B2,existing,1
US-10152789-B2,existing,1
US-10251714-B2,existing,1
US-10588705-B2,existing,1
US-11579698-B2,existing,1
US-2004147318-A1,existing,1
US-2011109198-A1,existing,1
US-2012326999-A1,existing,1
WO-2013134388-A1,existing,1
US-2013264973-A1,existing,1
US-2015081110-A1,existing,1
US-2015227204-A1,existing,1
US-9358689-B2,existing,1
US-2016276972-A1,existing,1
US-2016284173-A1,existing,1
US-2016334872-A1,existing,1
KR-20170015405-A,existing,1
US-2017133966-A1,existing,1
US-2017256145-A1,existing,1
US-9792501-B1,existing,1
WO-2017189928-A1,existing,1
US-10097126-B2,existing,1
US-2019385420-A1,existing,1
US-2020306795-A1,existing,1
US-10868486-B2,existing,1
US-2021160364-A1,existing,1
US-11132062-B2,existing,1
JP-H08117238-A,existing,1
US-12151377-B2,existing,1
JP-2007534351-A,existing,1
US-2008088620-A1,existing,1
US-8498744-B2,existing,1
US-2014031664-A1,existing,1
US-2014180290-A1,existing,1
US-2015324114-A1,existing,1
US-2015320500-A1,existing,1
US-2016199136-A1,existing,1
US-2017020613-A1,existing,1
US-9588583-B2,existing,1
US-9636185-B2,existing,1
US-9655683-B2,existing,1
US-2017151021-A1,existing,1
US-2018014894-A1,existing,1
US-2018116739-A1,existing,1
US-2018303568-A1,existing,1
US-2019133791-A1,existing,1
US-10575913-B2,existing,1
US-10610301-B2,existing,1
US-2022160440-A1,existing,1
WO-9730652-A1,existing,1
US-11857270-B2,existing,1
JP-2011217787-A,existing,1
US-2012071893-A1,existing,1
EP-2556802-A1,existing,1
CN-102933163-A,existing,1
WO-2013025814-A1,existing,1
US-2013211792-A1,existing,1
WO-2014145591-A2,existing,1
JP-2014531920-A,existing,1
US-9060794-B2,existing,1
CN-104720877-A,existing,1
US-2015185846-A1,existing,1
EP-2941204-A1,existing,1
KR-20160010425-A,existing,1
JP-2016505326-A,existing,1
WO-2016089870-A1,existing,1
US-9399298-B2,existing,1
US-2016338776-A1,existing,1
US-2017360509-A1,existing,1
US-10537388-B2,existing,1
US-10716630-B2,existing,1
US-11484368-B2,existing,1
US-2006209019-A1,existing,1
US-12197651-B2,existing,1
DE-102005027203-A1,existing,1
CA-2907516-A1,existing,1
US-2011107270-A1,existing,1
CN-103970268-A,existing,1
US-2015049083-A1,existing,1
US-2015153835-A1,existing,1
US-2015169176-A1,existing,1
US-2016054837-A1,existing,1
US-2016133230-A1,existing,1
US-2016170508-A1,existing,1
CN-105739675-A,existing,1
US-2016239080-A1,existing,1
US-2016253842-A1,existing,1
CN-106133796-A,existing,1
US-2016349835-A1,existing,1
US-2017069134-A1,existing,1
WO-2017044398-A1,existing,1
US-2017139483-A1,existing,1
US-9767613-B1,existing,1
US-2018053351-A1,existing,1
US-10281987-B1,existing,1
US-10353532-B1,existing,1
US-2019221043-A1,existing,1
US-11204643-B2,existing,1
US-2007238981-A1,existing,1
US-12364568-B2,existing,1
US-2007249967-A1,existing,1
US-2009018445-A1,existing,1
US-2011137156-A1,existing,1
US-2013129175-A1,existing,1
US-2013237811-A1,existing,1
US-2013267838-A1,existing,1
US-2016317122-A1,existing,1
WO-2016207628-A1,existing,1
US-2018168740-A1,existing,1
US-2019110842-A1,existing,1
US-2019239850-A1,existing,1
US-2019254754-A1,existing,1
US-2019339525-A1,existing,1
US-2019349559-A1,existing,1
US-2019380790-A1,existing,1
US-2020059640-A1,existing,1
US-2020064439-A1,existing,1
US-2021045715-A1,existing,1
US-2021093400-A1,existing,1
US-2021121238-A1,existing,1
US-2021137350-A1,existing,1
US-2013030645-A1,existing,1
US-12280308-B2,existing,1
US-8577543-B2,existing,1
US-2015077235-A1,existing,1
US-2015077327-A1,existing,1
US-9687729-B2,existing,1
US-2017309072-A1,existing,1
EP-3244591-A1,existing,1
US-2018040163-A1,existing,1
US-2018189717-A1,existing,1
KR-20180084496-A,existing,1
US-2018357233-A1,existing,1
US-2018374016-A1,existing,1
WO-2019068025-A1,existing,1
US-2019282892-A1,existing,1
US-2019303438-A1,existing,1
US-2019318648-A1,existing,1
US-10812976-B2,existing,1
US-11420552-B2,existing,1
US-2022409996-A1,existing,1
US-2008077158-A1,existing,1
US-12220183-B2,existing,1
US-2010073150-A1,existing,1
US-2011208256-A1,existing,1
US-2012123418-A1,existing,1
US-2013211421-A1,existing,1
US-2014107471-A1,existing,1
US-2015182288-A1,existing,1
US-2016214255-A1,existing,1
WO-2016205915-A1,existing,1
US-2017258526-A1,existing,1
WO-2017204832-A1,existing,1
WO-2018103945-A1,existing,1
US-10335236-B1,existing,1
US-11068882-B1,existing,1
EP-1348394-A1,existing,1
US-12272017-B2,existing,1
US-2004068187-A1,existing,1
US-2007177783-A1,existing,1
US-7796790-B2,existing,1
WO-2015089118-A1,existing,1
EP-3080619-A1,existing,1
US-2019388123-A1,existing,1
US-2020069373-A1,existing,1
US-2021393330-A1,existing,1
US-2024065764-A1,existing,1
US-2008009697-A1,existing,1
US-2015257838-A1,existing,1
US-2016030658-A1,existing,1
US-2018333207-A1,existing,1
US-2019000553-A1,existing,1
US-2019029757-A1,existing,1
US-2019388158-A1,existing,1
US-2020093542-A1,existing,1
US-2020275976-A1,existing,1
US-2021192759-A1,existing,1
US-2021378752-A1,existing,1
US-2022192844-A1,existing,1
US-2022202497-A1,existing,1
US-2022218422-A1,existing,1
US-11464650-B1,existing,1
US-11510733-B1,existing,1
US-4428670-A,existing,1
US-2025031968-A1,existing,1
US-5471988-A,existing,1
US-5662587-A,existing,1
US-2006293562-A1,existing,1
US-2007276291-A1,existing,1
US-2009315989-A1,existing,1
US-2010149183-A1,existing,1
US-8069735-B1,existing,1
US-2012041345-A1,existing,1
US-2013144191-A1,existing,1
US-2015011830-A1,existing,1
US-2017164869-A1,existing,1
US-2019053848-A1,existing,1
US-2021381823-A1,existing,1
US-2022354380-A1,existing,1
US-2022409305-A1,existing,1
US-12232824-B2,existing,1
US-2006129070-A1,existing,1
US-2006264732-A1,existing,1
US-2007225550-A1,existing,1
US-2009264777-A1,existing,1
US-2009323052-A1,existing,1
US-2010271306-A1,existing,1
US-2015049215-A1,existing,1
US-2015164606-A1,existing,1
US-2016232401-A1,existing,1
US-9498182-B2,existing,1
US-2017079106-A1,existing,1
US-2017150975-A1,existing,1
US-2017262985-A1,existing,1
US-2018039846-A1,existing,1
US-2018227566-A1,existing,1
US-2019098203-A1,existing,1
US-2019188871-A1,existing,1
US-2020201022-A1,existing,1
US-2022087753-A1,existing,1
US-12127791-B1,existing,1
US-2010076563-A1,existing,1
US-2011305379-A1,existing,1
US-2013203031-A1,existing,1
US-2018071050-A1,existing,1
US-10064686-B2,existing,1
US-10327848-B2,existing,1
US-10342636-B2,existing,1
US-10426571-B2,existing,1
US-2020197123-A1,existing,1
US-10959786-B2,existing,1
US-2006155388-A1,existing,1
US-2009231287-A1,existing,1
US-2011077773-A1,existing,1
US-2017282090-A1,existing,1
US-9836117-B2,existing,1
US-2018067543-A1,existing,1
US-2018157317-A1,existing,1
US-2019041988-A1,existing,1
US-2019279284-A1,existing,1
US-10675766-B1,existing,1
US-10845879-B2,existing,1
US-2020387223-A1,existing,1
US-2021162585-A1,existing,1
US-11352135-B2,existing,1
US-5431653-A,existing,1
US-2006074431-A1,existing,1
US-2007162040-A1,existing,1
US-2009198240-A1,existing,1
US-2010100102-A1,existing,1
US-2011282158-A1,existing,1
US-2013079792-A1,existing,1
US-2014288658-A1,existing,1
WO-2020033589-A1,existing,1
US-2020222205-A1,existing,1
US-2021298734-A1,existing,1
US-2022133291-A1,existing,1
US-11419595-B2,existing,1
US-2004087852-A1,existing,1
US-11832893-B2,existing,1
US-2007198022-A1,existing,1
US-2008255584-A1,existing,1
US-2008269596-A1,existing,1
US-7796791-B2,existing,1
US-2012041446-A1,existing,1
US-2014134586-A1,existing,1
US-2014343403-A1,existing,1
US-2015057756-A1,existing,1
US-2015182292-A1,existing,1
US-2016242934-A1,existing,1
US-9603711-B2,existing,1
US-2017119281-A1,existing,1
US-2017325892-A1,existing,1
US-2019298452-A1,existing,1
US-8753346-B2,existing,1
US-2016228204-A1,existing,1
US-2016338782-A1,existing,1
US-9566121-B2,existing,1
US-9610689-B2,existing,1
US-2018110572-A1,existing,1
US-2018353248-A1,existing,1
US-2019231446-A1,existing,1
US-2005065617-A1,existing,1
US-11272989-B2,existing,1
US-8248413-B2,existing,1
EP-3453355-A1,existing,1
WO-2020223312-A1,existing,1
US-12144551-B1,existing,1
US-2006058604-A1,existing,1
CN-102033980-A,existing,1
US-2012076378-A1,existing,1
US-2019139320-A1,existing,1
US-2020197137-A1,existing,1
US-12440280-B2,existing,1
EP-1712205-A2,existing,1
US-2008306490-A1,existing,1
US-2012291284-A1,existing,1
WO-2014145406-A1,existing,1
US-8882847-B2,existing,1
US-8906107-B2,existing,1
WO-2016004991-A1,existing,1
US-10085839-B2,existing,1
US-2019175277-A1,existing,1
WO-2020139808-A2,existing,1
WO-2020139809-A1,existing,1
WO-2020206216-A1,existing,1
US-6209886-B1,existing,1
US-12186042-B2,existing,1
US-2015201949-A1,existing,1
US-2019269469-A1,existing,1
US-10456207-B2,existing,1
US-2020030045-A1,existing,1
US-2020093555-A1,existing,1
US-2022039886-A1,existing,1
US-11298197-B2,existing,1
US-2022233258-A1,existing,1
US-11844582-B2,existing,1
US-2024074825-A1,existing,1
US-2023149114-A1,existing,1
US-2006189864-A1,existing,1
US-2008056433-A1,existing,1
US-2013304429-A1,existing,1
US-9514533-B2,existing,1
US-10813715-B1,existing,1
US-2021093393-A1,existing,1
US-2021220054-A1,existing,1
US-2022087746-A1,existing,1
US-2022370152-A1,existing,1
US-11553969-B1,existing,1
US-11786232-B1,existing,1
US-11786313-B1,existing,1
US-2012235935-A1,existing,1
US-11854428-B2,existing,1
US-2020184791-A1,existing,1
US-2012025945-A1,existing,1
